id,created_at,text,retweet_count,favorite_count,media_count,url_count
878170143205056512,2017-06-23 08:37:32,RT @ItsKasim: Listening to Milad Raza Qadri's naats makes my heart &amp; soul v calm &amp; happy. Such a beautiful feeling.,1,0,0,0
878169563501744128,2017-06-23 08:35:14,RT @rejection: taking naps is risky you either wake up refreshed or terribly lost and feeling like shit,16658,0,0,0
878158776381067264,2017-06-23 07:52:22,@Adeelaxali @awkwardnarwhal_ Says the crazy who got up at 5🌚,0,0,0,0
878153551612067841,2017-06-23 07:31:36,@awkwardnarwhal_ @Adeelaxali Ahahhahahahha i love me 😂😂😂😂^,0,0,0,0
878153506573750272,2017-06-23 07:31:25,@awkwardnarwhal_ @Adeelaxali Hmmmm im noot too sure tbh...? Are you going for morning breakie with mother? 😅,0,0,0,0
878152535172943872,2017-06-23 07:27:34,@awkwardnarwhal_ @Adeelaxali Someones up early again x,0,0,0,0
878147562242363394,2017-06-23 07:07:48,RT @callmiifexco: In order not to lose you must not look back. In life you only get to run your own race to win.,701,0,0,0
878147303357521920,2017-06-23 07:06:46,RT @TRWreact: alex and justin from 13 reasons why are dating in real life and i didnt know i cared but i do https://t.co/u4zHOELVAL,502,0,1,0
878147033906860033,2017-06-23 07:05:42,@Adeelaxali @awkwardnarwhal_ ❤ https://t.co/4FpnYx9kuL,0,2,0,1
878146704943398912,2017-06-23 07:04:24,RT @YaBoyBoober: show no effort and I’ll show no interest.,186,0,0,0
878146676711579648,2017-06-23 07:04:17,"RT @hidden: i ruined myself for a lot of people 
that weren't even worth it.",4802,0,0,0
878144168916377601,2017-06-23 06:54:19,"RT @daniela11930: @asapfuckerr @CamachoAnaleigh Ty, kill them with kindness ❤️",2,0,0,0
878059604818616320,2017-06-23 01:18:18,RT @LadyVimz: don't like people knowing too much about me so thanks...but no thanks #snapchatmap https://t.co/8ibIzABM2E,10,0,1,0
878059579338141702,2017-06-23 01:18:11,RT @tashamasonx: The new Snapchat update should not of been allowed to happen😶 it's scary! #snapchatmap,29,0,0,0
877713677230714882,2017-06-22 02:23:42,"RT @KaushalBeauty: Not everyone will believe, think, react &amp; act the same as you. The sooner you come to peace with this, the happier you'l…",183,0,0,0
877713639666368513,2017-06-22 02:23:33,RT @VexKing: Love is unity and peace. Hate is divide and destruction.,83,0,0,0
877713235662831616,2017-06-22 02:21:57,RT @Iighted: R.I.P to all of the kids that have committed suicide that nobody noticed because this society only cares about the popular or…,1320,0,0,0
877713220588388354,2017-06-22 02:21:53,RT @TheRealDudja: You'll end up really disappointed if you think people will do for you as you do for them. Not everyone has the same heart…,7,0,0,0
877654914477981696,2017-06-21 22:30:12,"RT @nation: Once I get used to not talking to you, it's a wrap.",3896,0,0,0
877607770169765888,2017-06-21 19:22:52,@JusJabz @Adeelaxali @netflix I cant tonight because its ibaadat night for #LaylatulQadr but tmrwwww😎😄,0,1,0,0
877607317012971520,2017-06-21 19:21:04,@JusJabz @netflix @Adeelaxali I CANT WAIT TO WATCH THIS!??,0,1,0,0
877607108056711168,2017-06-21 19:20:14,"RT @netflix: Every time you hear that voice, you know what to do. To The Bone premieres July 14. https://t.co/qrbUNkrHh8",18316,0,1,0
877604160669134848,2017-06-21 19:08:31,@JusJabz You might blind yourself but owkay i will do the honours🙋‍♀️,0,1,0,0
877603331178340352,2017-06-21 19:05:13,RT @TheRealDudja: Care for those who care for you and don't worry about pleasing anyone else. You'll always be happier that way.,4,0,0,0
877603143638552576,2017-06-21 19:04:29,@JusJabz Ama beat you up https://t.co/n408WaUxwf,0,0,1,0
877602732986773504,2017-06-21 19:02:51,RT @iadorewomen_: I'm weak 😩😂💀 https://t.co/Ya1jdzWlbS,876,0,1,0
877602533589504000,2017-06-21 19:02:03,@JusJabz Come at me how boh dat,0,0,0,0
877602081322008581,2017-06-21 19:00:15,@JusJabz Cash me outside how boh dah,0,1,0,0
877601777373392897,2017-06-21 18:59:03,RT @broken: honestly http://t.co/fhQxEg7bki,8780,0,1,0
877601585349763072,2017-06-21 18:58:17,@JusJabz NOOOOOT 😊😊,0,0,0,0
877601114199216131,2017-06-21 18:56:25,@JusJabz 'Awww' your face👊,0,1,0,0
877600168106876929,2017-06-21 18:52:39,RT @SchofeReacts: when someone is telling a story and you're just like nah that didn't happen https://t.co/Yg0Qu5IWJt,342,0,1,0
877600045964476416,2017-06-21 18:52:10,"@JusJabz Ok I'll let you off, will see you soon can get me it then😘",0,0,0,0
877598938311921665,2017-06-21 18:47:46,@JusJabz Child? Im 20 soon😁 what you getting me??,0,0,0,0
877598078496378880,2017-06-21 18:44:21,@JusJabz I have you idiot😂❤,0,0,0,0
877593794174210053,2017-06-21 18:27:20,RT @Za1d: It felt as if Ramadan just started yesterday and almost half of Ramadan is already gone.. time is going by way too fast!,1903,0,0,0
877593671801028612,2017-06-21 18:26:50,"RT @Za1d: Today I witnessed history! Pakistani cricket team, we are proud of you! 🇵🇰 https://t.co/eYTzPG0tWU",2864,0,1,0
877592891329302537,2017-06-21 18:23:44,"RT @MrPeterAndre: Listening to  the news. Such sad sad times, it truly breaks my heart.",42,0,0,0
877592780599676937,2017-06-21 18:23:18,RT @MrPeterAndre: Had a great time on loose woman today :) esp with @AlisonHammond2 https://t.co/ikGWBeWddn,7,0,0,1
877591503354216448,2017-06-21 18:18:13,"RT @AymanM: Muslim Youth rushed to help those trapped in #GrenfellTowerFire? scrub that from the script, it dont fit the plot  https://t.co…",67,0,0,0
877590862951141377,2017-06-21 18:15:41,RT @Fatimaa__z: She's speaking the truth #GrenfellTowerFire https://t.co/2dyZDkykMA,3348,0,1,0
877590315632381959,2017-06-21 18:13:30,Weird how the #GrenfellTowerFire killed more Muslims than anything. Where is the familes closure!? and why are these details always missed..,1,2,0,0
877589374220849157,2017-06-21 18:09:46,"Funny how muslims are always labelled to be terrorist but as soon as they become the victims, the white guys just ""mentally ill""",1,5,0,0
877475077125795840,2017-06-21 10:35:35,"RT @drvgvisual: Be a better you, for you.",287,0,0,0
877474991893336064,2017-06-21 10:35:15,RT @Za1d: Not every white person has mental problems.. but every mental person is white. 🤔 https://t.co/5cZzJro59d,3885,0,0,1
877474178252845057,2017-06-21 10:32:01,RT @crainey3: I'm ☠️☠️☠️ yall lol 🤣🤣🤣😂😂😂🤣🤣🤣 &amp; can't STOP laughing at all!!! https://t.co/ItarwS6ITu,331272,0,1,0
877473827349024773,2017-06-21 10:30:37,"Ramadan is such a beautiful month❤ although its coming to an end soon, may it be the making of you🎆☄",0,3,0,0
877371406601916416,2017-06-21 03:43:38,RT @lyricsupply: Blackbear // Do Re Mi https://t.co/CARi56n0an,2681,0,1,0
877370290623225856,2017-06-21 03:39:12,"RT @TheBugzyMalone: Never be afraid to invest in yourself, only very silly people waste their own time and money...",421,0,0,0
877370059534061568,2017-06-21 03:38:17,RT @BernieSanders: I am delighted to see Labour do so well. I congratulate @jeremycorbyn for running a very effective campaign.,21586,0,0,0
877369911789703169,2017-06-21 03:37:42,RT @LillzAthletics: This attack is no different to Westminister &amp; London Bridge... So I'm going to need the exact same response from Englan…,3402,0,0,0
877369872023527424,2017-06-21 03:37:32,RT @KEEMSTAR: If you kill innocent people no matter your religion or race you are a terrorist! #FinsburyPark,391,0,0,0
877369856613470208,2017-06-21 03:37:29,RT @TheMcBang: Innocent Muslims are literally being ran over and beaten to death and you people have the audacity to call us the terrorists?,1756,0,0,0
877369830197911553,2017-06-21 03:37:22,RT @Swagadore: This guy is really good at all the different regional UK accents https://t.co/YKEK3xtuNr,4637,0,1,0
877369679391727616,2017-06-21 03:36:46,"RT @pinkhiigh: You white people should really warn the police about potential terrorists in your communities, you're clearly not doing enou…",73,0,0,0
877369521354539008,2017-06-21 03:36:09,"RT @mehdirhasan: In the past 24 hours, Muslims in U.S. &amp; U.K. have been murdered outside of mosques. When will we admit anti-Muslim hatred…",42474,0,0,0
877369482200719360,2017-06-21 03:35:59,RT @asad_abdullah17: RT if you knew this was coming https://t.co/cfZ6KTrOvC,7612,0,0,1
877369449006981121,2017-06-21 03:35:52,RT @jeremycorbyn: A terrorist attack on any faith or community is an attack on all of us. We must and will stand united against those who s…,9888,0,0,0
877369350130421760,2017-06-21 03:35:28,RT @seanyyyx: That's it? Say 360 people as they're families.. £555 per person wouldn't even pay for a funeral or a months rent elsewhere ht…,21,0,0,0
877369266579886084,2017-06-21 03:35:08,RT @laurafleur: Jeremy Corbyn is talking to locals and reporters at the scene of the #FinsburyParkattack https://t.co/Vw9teOejlE,485,0,1,0
877369051705692161,2017-06-21 03:34:17,#sorrynotsorry to everyone i woke up  by exploding their notifs through my presence on twitter.. you know who you are😁😂,1,2,0,0
877367672446562308,2017-06-21 03:28:48,"RT @reIaxingIy: know your worth, then add tax",1858,0,0,0
877367619732611072,2017-06-21 03:28:35,RT @mollyurquhart_: Best thing I've ever seen on twitter tbh🤔 https://t.co/qY7jgLj5Dh,15048,0,1,0
877367309290979331,2017-06-21 03:27:21,RT @thursdaygal: on a first date u really gotta ask what their fav bell pepper is because 6 months down the line u can't find out that they…,1087,0,0,0
877367159491571713,2017-06-21 03:26:46,"RT @CoolestLifeHack: At 17 or even 32, nobody is worth stressing over, like move on, leave people behind, go find yourself, the world is yo…",2899,0,0,0
877367033670897668,2017-06-21 03:26:16,RT @llum_c: there's a difference between someone who makes time to talk to you and someone who talks to you when they're bored. a huge diff…,718,0,0,0
877367013106221056,2017-06-21 03:26:11,RT @succuIent: trying your best is always good enough,227,0,0,0
877366931703115777,2017-06-21 03:25:51,"RT @KalynNicholson: Self care is so important yet it's usually the first thing we push aside. Go for the run, do the yoga, drink the water,…",867,0,0,0
877366857648525312,2017-06-21 03:25:34,"RT @awkwardnarwhal_: ""Think of all the beauty still left around you and be happy."" - Anne Frank🌞🌿",1,0,0,0
877366642556235776,2017-06-21 03:24:42,RT @IegibIe: don't trust anyone that talks shit about their friends after they've left the room,7574,0,0,0
877366089260441600,2017-06-21 03:22:31,RT @yonceldn_: Most muslims were busy breaking their fast keep their name out your mouth pls.,2115,0,0,0
877365900080553984,2017-06-21 03:21:45,RT @KaushalBeauty: Another one 🙈 https://t.co/wPVdAgnv0I,33,0,1,0
877365301708439552,2017-06-21 03:19:23,@trnchngtimelord As you know im more active on ig and snap but here i am haha😘😘,0,1,0,0
877364000195059717,2017-06-21 03:14:12,I am baaaack😜,0,3,0,0
877363627120001024,2017-06-21 03:12:43,"Awawaw I miss you, beautiful 😘 https://t.co/QuCQmmlBlH",0,2,0,1
877363391123382272,2017-06-21 03:11:47,@JusJabz @muftimenk @Adeelaxali Thank yoo❤,0,1,0,0
877363192791539712,2017-06-21 03:11:00,"RT @muftimenk: Your strength doesn't come from winning. It comes from your struggles &amp; hardship. That's why the more He loves you, the more…",7208,0,0,0
877363104136351744,2017-06-21 03:10:39,@JoshRamsaysgirl @trenchtramp @WlLDFXRE Still love you guys though😁💕,1,1,0,0
846873233353773056,2017-03-28 23:54:47,RT @artificaIly: https://t.co/qCAsx0YnM3,47208,0,1,0
846873205583351808,2017-03-28 23:54:41,RT @artificaIly: https://t.co/LTZopHHqIE,42855,0,1,0
846873119029710854,2017-03-28 23:54:20,RT @DaiIyPandas: Thinking about all the calories i need to burn https://t.co/sQxJWYgw3o,2441,0,1,0
846873081935249408,2017-03-28 23:54:11,RT @LowkeyTwisted: You are not responsible for who you attract. But you are responsible for who you entertain.,2404,0,0,0
846873035588194304,2017-03-28 23:54:00,Logging off.,0,1,0,0
845782699373711360,2017-03-25 23:41:24,RT @notjustinbiebs: 😂😂 who makes these?? https://t.co/loxEwQeLfy,1320,0,1,0
845772250930446336,2017-03-25 22:59:52,Need to learn when to stfu. Hope i die in my sleep lol,1,1,0,0
845329350983647234,2017-03-24 17:39:57,RT @MrPeterAndre: Salt and vin 😀RT @NettieThomson22 @MrPeterAndre my friend is wondering what your favourite packet of crisp is?,3,0,0,0
844754485738196993,2017-03-23 03:35:38,RT @BBCBreaking: Eiffel Tower in Paris turns off its lights in mark of respect to #Westminster terror attack https://t.co/86W3BGGHr0 https:…,11166,0,0,1
844663974599835648,2017-03-22 21:35:59,RT @ellignalanyaz: u know when you have something really good but fuck it up just for the sake of fucking something up....................…,1,0,0,0
844663805120532481,2017-03-22 21:35:18,RT @itssmahmuda: Why don't you spot the difference🤔 If you still don't notice the differences then I suggest you go Specsavers. #PrayForLon…,279,0,0,0
844662806884634625,2017-03-22 21:31:20,RT @YoungKeat: We don't call all Germans Nazi's. We don't call all white people slave owners. So why do we call all Muslims terrorists? #Pr…,2017,0,0,0
844662649526915072,2017-03-22 21:30:43,"RT @rashedalyoha: @SouthLonestar
The pic of that girl's got many retweets , but they didn't like to retweet that guy's pic even though he d…",2885,0,0,0
844644769972260866,2017-03-22 20:19:40,RT @AsutoraruKun: @shoaibkb7 @metpoliceuk 'terrorism' doesn't necessarily correlate to race though. It could be anyone.,1,0,0,0
844643759174418432,2017-03-22 20:15:39,RT @metpoliceuk: Please use common sense and restraint in circulating pictures and videos of those that have been injured during the incide…,37876,0,0,0
844583114341003264,2017-03-22 16:14:40,RT @JohnNicholRAF: Huge respect to cops running towards danger at Westminster today to protect us all. To those who criticise police - perh…,6486,0,0,0
844582754364874752,2017-03-22 16:13:14,RT @hanxrenee: Thoughts are with everyone in Westminster😞 praying everyone involved will be ok,635,0,0,0
844582719782838273,2017-03-22 16:13:06,RT @TwitterMoments: Developing story: Gunshots reported outside U.K. Parliament. https://t.co/bHWnfPOwvS,1892,0,0,1
844541684117573632,2017-03-22 13:30:02,RT @KaushalBeauty: Cannot wait to film my first impressions Morphe 35O and 35S video today!! 🤔,13,0,0,0
844541625925861376,2017-03-22 13:29:49,RT @ryanahmed97: My mum banned me from Tracy Beaker cos one day I got brave and told her to Bog off LOOOOOOOL,2412,0,0,0
844355272357367808,2017-03-22 01:09:18,"RT @TheHazelHayes: PSA: Ghosting is ignoring a friend/partner with no explanation. Cutting an abusive, manipulative person out of your life…",1240,0,0,0
844355186160271360,2017-03-22 01:08:58,"RT @trnchngtimelord: jess: plat chat is heaven on earth
me: it's heaven on earth but we're all going to hell",4,0,0,0
844355109891031040,2017-03-22 01:08:40,"RT @ILLUMlNATI: Don't talk, act. Don't say, show. Don't promise, prove.",1101,0,0,0
844354481806622721,2017-03-22 01:06:10,RT @NeighorFromHell: https://t.co/oYMLoW7hx8,1759,0,1,0
843212624754040833,2017-03-18 21:28:50,RT @MarkKeeble_: Yes 😂😂😂 https://t.co/Im3YthdsWe,224,0,1,0
842219260881580036,2017-03-16 03:41:34,Cannot sleep for the life of me and it is 3:42am,0,2,0,0
842216835776950273,2017-03-16 03:31:55,RT @Shawtyfeels: have you ever been in one of those moods where you don't really know whats wrong but you feel really irritated with everyo…,613,0,0,0
842216248180129793,2017-03-16 03:29:35,"RT @JoshRamsaysgirl: me: ""I want 207 penguins"" 
Jess: *sends me EXACTLY 207 penguin emojis*
Rt your friendship goals TBH @j_m_pacella https…",4,0,0,0
842193475311403008,2017-03-16 01:59:06,RT @Gary1165: @forthroadbridge @derekdavorn @BBCNews and where do I claim for 5 hours and extra 100 miles and diesel ...... he's a feckin k…,1,0,0,0
842193282499268609,2017-03-16 01:58:20,RT @forthroadbridge: BBC News - Ban and fine for driver who ignored Forth Road Bridge HGV ban https://t.co/SqnKDQPA0j,38,0,0,1
842193084817510400,2017-03-16 01:57:33,Been such a shit day. #kmn,0,1,0,0
842175936573382658,2017-03-16 00:49:24,RT @mtrench: So far no one's got it....,32,0,0,0
842175932030947334,2017-03-16 00:49:23,RT @mtrench: What the F@#k di did I do wrong???,40,0,0,0
842115737703571459,2017-03-15 20:50:12,RT @sequaIs: do u ever just think about the first time u met someone and compare it to where u guys are now &amp; its like wow who knew this wo…,12422,0,0,0
841828905094938625,2017-03-15 01:50:26,RT @disreputabIe: IF YOU REALLY CARE ABOUT SOMEONE YOU WORK SHIT OUT YOU DON'T JUST LEAVE🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔,1598,0,0,0
